OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,Shipvia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderMonthName,OrderMonthDate,ProductID,UnitPrice_order,Quantity,Discount,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_product,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,BuyingCost,SellingPrice,Revenue,COGS,GrossProfit,GrossMargin,Month,DiscountBand
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,1998,4,April,1998-04,74,10.0,20,0.0,Longlife Tofu,4,7,5 kg pkg.,5.0,4,20,5,0,Produce,5.0,10.0,200.0,100.0,100.0,0.5,1998-04,0%
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,1998,4,April,1998-04,75,7.75,30,0.0,Rhצnbrהu Klosterbier,12,1,24 - 0.5 l bottles,3.875,125,0,25,0,Beverages,3.875,7.75,232.5,116.25,116.25,0.5,1998-04,0%
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Kהseladen,Mehrheimerstr. 369,Kצln,,50739,Germany,1998,4,April,1998-04,41,9.65,20,0.05,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,4.825,85,0,10,0,Seafood,4.825,9.65,183.35,96.5,86.85,0.47368421052631576,1998-04,0-5%
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Kהseladen,Mehrheimerstr. 369,Kצln,,50739,Germany,1998,4,April,1998-04,51,53.0,15,0.05,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,26.5,20,0,10,0,Produce,26.5,53.0,755.25,397.5,357.75,0.47368421052631576,1998-04,0-5%
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Kהseladen,Mehrheimerstr. 369,Kצln,,50739,Germany,1998,4,April,1998-04,77,13.0,21,0.05,Original Frankfurter grne Soe,12,2,12 boxes,6.5,32,0,15,0,Condiments,6.5,13.0,259.34999999999997,136.5,122.84999999999997,0.4736842105263157,1998-04,0-5%
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1998,4,April,1998-04,4,22.0,25,0.25,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,11.0,53,0,0,0,Condiments,11.0,22.0,412.5,275.0,137.5,0.3333333333333333,1998-04,20%+
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1998,4,April,1998-04,24,4.5,30,0.25,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,4.5,101.25,67.5,33.75,0.3333333333333333,1998-04,20%+
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1998,4,April,1998-04,77,13.0,30,0.0,Original Frankfurter grne Soe,12,2,12 boxes,6.5,32,0,15,0,Condiments,6.5,13.0,390.0,195.0,195.0,0.5,1998-04,0%
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fה HB,ֵkergatan 24,Brהcke,,S-844 67,Sweden,1998,4,April,1998-04,7,30.0,60,0.0,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,15.0,15,0,10,0,Produce,15.0,30.0,1800.0,900.0,900.0,0.5,1998-04,0%
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fה HB,ֵkergatan 24,Brהcke,,S-844 67,Sweden,1998,4,April,1998-04,22,21.0,25,0.0,Gustaf's Knהckebrצd,9,5,24 - 500 g pkgs.,10.5,104,0,25,0,Grains/Cereals,10.5,21.0,525.0,262.5,262.5,0.5,1998-04,0%
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fה HB,ֵkergatan 24,Brהcke,,S-844 67,Sweden,1998,4,April,1998-04,46,12.0,25,0.0,Spegesild,21,8,4 - 450 g glasses,6.0,95,0,0,0,Seafood,6.0,12.0,300.0,150.0,150.0,0.5,1998-04,0%
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fה HB,ֵkergatan 24,Brהcke,,S-844 67,Sweden,1998,4,April,1998-04,55,24.0,6,0.0,Pגtי chinois,25,6,24 boxes x 2 pies,12.0,115,0,20,0,Meat/Poultry,12.0,24.0,144.0,72.0,72.0,0.5,1998-04,0%
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1998,4,April,1998-04,13,6.0,56,0.0,Konbu,6,8,2 kg box,3.0,24,0,5,0,Seafood,3.0,6.0,336.0,168.0,168.0,0.5,1998-04,0%
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1998,4,April,1998-04,35,18.0,15,0.15,Steeleye Stout,16,1,24 - 12 oz bottles,9.0,20,0,15,0,Beverages,9.0,18.0,229.5,135.0,94.5,0.4117647058823529,1998-04,10-20%
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1998,4,April,1998-04,42,14.0,24,0.15,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,7.0,26,0,0,1,Grains/Cereals,7.0,14.0,285.59999999999997,168.0,117.59999999999997,0.41176470588235287,1998-04,10-20%
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1998,4,April,1998-04,55,24.0,40,0.0,Pגtי chinois,25,6,24 boxes x 2 pies,12.0,115,0,20,0,Meat/Poultry,12.0,24.0,960.0,480.0,480.0,0.5,1998-04,0%
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,1998,4,April,1998-04,1,18.0,4,0.0,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,18.0,72.0,36.0,36.0,0.5,1998-04,0%
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,1998,4,April,1998-04,40,18.4,10,0.0,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,18.4,184.0,92.0,92.0,0.5,1998-04,0%
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,1998,4,April,1998-04,52,7.0,10,0.0,Filo Mix,24,5,16 - 2 kg boxes,3.5,38,0,25,0,Grains/Cereals,3.5,7.0,70.0,35.0,35.0,0.5,1998-04,0%
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,1998,4,April,1998-04,26,31.23,6,0.0,Gumbהr Gummibהrchen,11,3,100 - 250 g bags,15.615,15,0,0,0,Confections,15.615,31.23,187.38,93.69,93.69,0.5,1998-04,0%
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,1998,4,April,1998-04,76,18.0,6,0.0,Lakkalikצצri,23,1,500 ml,9.0,57,0,20,0,Beverages,9.0,18.0,108.0,54.0,54.0,0.5,1998-04,0%
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1998,4,April,1998-04,1,18.0,2,0.0,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,18.0,36.0,18.0,18.0,0.5,1998-04,0%
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1998,4,April,1998-04,59,55.0,10,0.0,Raclette Courdavault,28,4,5 kg pkg.,27.5,79,0,0,0,Dairy Products,27.5,55.0,550.0,275.0,275.0,0.5,1998-04,0%
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1998,4,April,1998-04,1,18.0,8,0.0,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,18.0,144.0,72.0,72.0,0.5,1998-04,0%
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1998,4,April,1998-04,29,123.79,2,0.25,Thringer Rostbratwurst,12,6,50 bags x 30 sausgs.,61.895,0,0,0,1,Meat/Poultry,61.895,123.79,185.685,123.79,61.894999999999996,0.3333333333333333,1998-04,20%+
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saתde n. 58,Lisboa,,1756,Portugal,1998,4,April,1998-04,8,40.0,30,0.0,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,20.0,6,0,0,0,Condiments,20.0,40.0,1200.0,600.0,600.0,0.5,1998-04,0%
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saתde n. 58,Lisboa,,1756,Portugal,1998,4,April,1998-04,29,123.79,10,0.0,Thringer Rostbratwurst,12,6,50 bags x 30 sausgs.,61.895,0,0,0,1,Meat/Poultry,61.895,123.79,1237.9,618.95,618.95,0.5,1998-04,0%
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saתde n. 58,Lisboa,,1756,Portugal,1998,4,April,1998-04,42,14.0,14,0.0,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,7.0,26,0,0,1,Grains/Cereals,7.0,14.0,196.0,98.0,98.0,0.5,1998-04,0%
11008,ERNSH,7,1998-04-08,1998-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1998,4,April,1998-04,28,45.6,70,0.05,Rצssle Sauerkraut,12,7,25 - 825 g cans,22.8,26,0,0,1,Produce,22.8,45.6,3032.3999999999996,1596.0,1436.3999999999996,0.4736842105263157,1998-04,0-5%
11008,ERNSH,7,1998-04-08,1998-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1998,4,April,1998-04,34,14.0,90,0.05,Sasquatch Ale,16,1,24 - 12 oz bottles,7.0,111,0,15,0,Beverages,7.0,14.0,1197.0,630.0,567.0,0.47368421052631576,1998-04,0-5%
11008,ERNSH,7,1998-04-08,1998-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1998,4,April,1998-04,71,21.5,21,0.0,Flotemysost,15,4,10 - 500 g pkgs.,10.75,26,0,0,0,Dairy Products,10.75,21.5,451.5,225.75,225.75,0.5,1998-04,0%
11009,GODOS,2,1998-04-08,1998-05-06,1998-04-10,1,59.11,Godos Cocina Tםpica,"C/ Romero, 33",Sevilla,,41101,Spain,1998,4,April,1998-04,24,4.5,12,0.0,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,4.5,54.0,27.0,27.0,0.5,1998-04,0%
11009,GODOS,2,1998-04-08,1998-05-06,1998-04-10,1,59.11,Godos Cocina Tםpica,"C/ Romero, 33",Sevilla,,41101,Spain,1998,4,April,1998-04,36,19.0,18,0.25,Inlagd Sill,17,8,24 - 250 g  jars,9.5,112,0,20,0,Seafood,9.5,19.0,256.5,171.0,85.5,0.3333333333333333,1998-04,20%+
11009,GODOS,2,1998-04-08,1998-05-06,1998-04-10,1,59.11,Godos Cocina Tםpica,"C/ Romero, 33",Sevilla,,41101,Spain,1998,4,April,1998-04,60,34.0,9,0.0,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,34.0,306.0,153.0,153.0,0.5,1998-04,0%
11010,REGGC,2,1998-04-09,1998-05-07,1998-04-21,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1998,4,April,1998-04,7,30.0,20,0.0,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,15.0,15,0,10,0,Produce,15.0,30.0,600.0,300.0,300.0,0.5,1998-04,0%
11010,REGGC,2,1998-04-09,1998-05-07,1998-04-21,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1998,4,April,1998-04,24,4.5,10,0.0,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,4.5,45.0,22.5,22.5,0.5,1998-04,0%
11011,ALFKI,3,1998-04-09,1998-05-07,1998-04-13,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1998,4,April,1998-04,58,13.25,40,0.05,Escargots de Bourgogne,27,8,24 pieces,6.625,62,0,20,0,Seafood,6.625,13.25,503.5,265.0,238.5,0.47368421052631576,1998-04,0-5%
11011,ALFKI,3,1998-04-09,1998-05-07,1998-04-13,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1998,4,April,1998-04,71,21.5,20,0.0,Flotemysost,15,4,10 - 500 g pkgs.,10.75,26,0,0,0,Dairy Products,10.75,21.5,430.0,215.0,215.0,0.5,1998-04,0%
11012,FRANK,1,1998-04-09,1998-04-23,1998-04-17,3,242.95,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,1998,4,April,1998-04,19,9.2,50,0.05,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,9.2,436.99999999999994,229.99999999999997,206.99999999999997,0.47368421052631576,1998-04,0-5%
11012,FRANK,1,1998-04-09,1998-04-23,1998-04-17,3,242.95,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,1998,4,April,1998-04,60,34.0,36,0.05,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,34.0,1162.8,612.0,550.8,0.47368421052631576,1998-04,0-5%
11012,FRANK,1,1998-04-09,1998-04-23,1998-04-17,3,242.95,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,1998,4,April,1998-04,71,21.5,60,0.05,Flotemysost,15,4,10 - 500 g pkgs.,10.75,26,0,0,0,Dairy Products,10.75,21.5,1225.5,645.0,580.5,0.47368421052631576,1998-04,0-5%
11013,ROMEY,2,1998-04-09,1998-05-07,1998-04-10,1,32.99,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1998,4,April,1998-04,23,9.0,10,0.0,Tunnbrצd,9,5,12 - 250 g pkgs.,4.5,61,0,25,0,Grains/Cereals,4.5,9.0,90.0,45.0,45.0,0.5,1998-04,0%
11013,ROMEY,2,1998-04-09,1998-05-07,1998-04-10,1,32.99,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1998,4,April,1998-04,42,14.0,4,0.0,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,7.0,26,0,0,1,Grains/Cereals,7.0,14.0,56.0,28.0,28.0,0.5,1998-04,0%
11013,ROMEY,2,1998-04-09,1998-05-07,1998-04-10,1,32.99,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1998,4,April,1998-04,45,9.5,20,0.0,Rogede sild,21,8,1k pkg.,4.75,5,70,15,0,Seafood,4.75,9.5,190.0,95.0,95.0,0.5,1998-04,0%
11013,ROMEY,2,1998-04-09,1998-05-07,1998-04-10,1,32.99,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1998,4,April,1998-04,68,12.5,2,0.0,Scottish Longbreads,8,3,10 boxes x 8 pieces,6.25,6,10,15,0,Confections,6.25,12.5,25.0,12.5,12.5,0.5,1998-04,0%
11014,LINOD,2,1998-04-10,1998-05-08,1998-04-15,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1998,4,April,1998-04,41,9.65,28,0.1,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,4.825,85,0,10,0,Seafood,4.825,9.65,243.18,135.1,108.08000000000001,0.4444444444444445,1998-04,5-10%
11015,SANTG,2,1998-04-10,1998-04-24,1998-04-20,2,4.62,Santי Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,1998,4,April,1998-04,30,25.89,15,0.0,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,12.945,10,0,15,0,Seafood,12.945,25.89,388.35,194.175,194.175,0.5,1998-04,0%
11015,SANTG,2,1998-04-10,1998-04-24,1998-04-20,2,4.62,Santי Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,1998,4,April,1998-04,77,13.0,18,0.0,Original Frankfurter grne Soe,12,2,12 boxes,6.5,32,0,15,0,Condiments,6.5,13.0,234.0,117.0,117.0,0.5,1998-04,0%
11016,AROUT,9,1998-04-10,1998-05-08,1998-04-13,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1998,4,April,1998-04,31,12.5,15,0.0,Gorgonzola Telino,14,4,12 - 100 g pkgs,6.25,0,70,20,0,Dairy Products,6.25,12.5,187.5,93.75,93.75,0.5,1998-04,0%
11016,AROUT,9,1998-04-10,1998-05-08,1998-04-13,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1998,4,April,1998-04,36,19.0,16,0.0,Inlagd Sill,17,8,24 - 250 g  jars,9.5,112,0,20,0,Seafood,9.5,19.0,304.0,152.0,152.0,0.5,1998-04,0%
11017,ERNSH,9,1998-04-13,1998-05-11,1998-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1998,4,April,1998-04,3,10.0,25,0.0,Aniseed Syrup,1,2,12 - 550 ml bottles,5.0,13,70,25,0,Condiments,5.0,10.0,250.0,125.0,125.0,0.5,1998-04,0%
11017,ERNSH,9,1998-04-13,1998-05-11,1998-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1998,4,April,1998-04,59,55.0,110,0.0,Raclette Courdavault,28,4,5 kg pkg.,27.5,79,0,0,0,Dairy Products,27.5,55.0,6050.0,3025.0,3025.0,0.5,1998-04,0%
11017,ERNSH,9,1998-04-13,1998-05-11,1998-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1998,4,April,1998-04,70,15.0,30,0.0,Outback Lager,7,1,24 - 355 ml bottles,7.5,15,10,30,0,Beverages,7.5,15.0,450.0,225.0,225.0,0.5,1998-04,0%
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1998,4,April,1998-04,12,38.0,20,0.0,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,19.0,86,0,0,0,Dairy Products,19.0,38.0,760.0,380.0,380.0,0.5,1998-04,0%
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1998,4,April,1998-04,18,62.5,10,0.0,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,62.5,625.0,312.5,312.5,0.5,1998-04,0%
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1998,4,April,1998-04,56,38.0,5,0.0,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,19.0,21,10,30,0,Grains/Cereals,19.0,38.0,190.0,95.0,95.0,0.5,1998-04,0%
11019,RANCH,6,1998-04-13,1998-05-11,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,1998,4,April,1998-04,46,12.0,3,0.0,Spegesild,21,8,4 - 450 g glasses,6.0,95,0,0,0,Seafood,6.0,12.0,36.0,18.0,18.0,0.5,1998-04,0%
11019,RANCH,6,1998-04-13,1998-05-11,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,1998,4,April,1998-04,49,20.0,2,0.0,Maxilaku,23,3,24 - 50 g pkgs.,10.0,10,60,15,0,Confections,10.0,20.0,40.0,20.0,20.0,0.5,1998-04,0%
11020,OTTIK,2,1998-04-14,1998-05-12,1998-04-16,2,43.3,Ottilies Kהseladen,Mehrheimerstr. 369,Kצln,,50739,Germany,1998,4,April,1998-04,10,31.0,24,0.15,Ikura,4,8,12 - 200 ml jars,15.5,31,0,0,0,Seafood,15.5,31.0,632.4,372.0,260.4,0.4117647058823529,1998-04,10-20%
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1998,4,April,1998-04,2,19.0,11,0.25,Chang,1,1,24 - 12 oz bottles,9.5,17,40,25,0,Beverages,9.5,19.0,156.75,104.5,52.25,0.3333333333333333,1998-04,20%+
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1998,4,April,1998-04,20,81.0,15,0.0,Sir Rodney's Marmalade,8,3,30 gift boxes,40.5,40,0,0,0,Confections,40.5,81.0,1215.0,607.5,607.5,0.5,1998-04,0%
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1998,4,April,1998-04,26,31.23,63,0.0,Gumbהr Gummibהrchen,11,3,100 - 250 g bags,15.615,15,0,0,0,Confections,15.615,31.23,1967.49,983.745,983.745,0.5,1998-04,0%
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1998,4,April,1998-04,51,53.0,44,0.25,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,26.5,20,0,10,0,Produce,26.5,53.0,1749.0,1166.0,583.0,0.3333333333333333,1998-04,20%+
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1998,4,April,1998-04,72,34.8,35,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,17.4,14,0,0,0,Dairy Products,17.4,34.8,1218.0,609.0,609.0,0.5,1998-04,0%
11022,HANAR,9,1998-04-14,1998-05-12,1998-05-04,2,6.27,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil,1998,4,April,1998-04,19,9.2,35,0.0,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,9.2,322.0,161.0,161.0,0.5,1998-04,0%
11022,HANAR,9,1998-04-14,1998-05-12,1998-05-04,2,6.27,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil,1998,4,April,1998-04,69,36.0,30,0.0,Gudbrandsdalsost,15,4,10 kg pkg.,18.0,26,0,15,0,Dairy Products,18.0,36.0,1080.0,540.0,540.0,0.5,1998-04,0%
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1998,4,April,1998-04,7,30.0,4,0.0,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,15.0,15,0,10,0,Produce,15.0,30.0,120.0,60.0,60.0,0.5,1998-04,0%
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1998,4,April,1998-04,43,46.0,30,0.0,Ipoh Coffee,20,1,16 - 500 g tins,23.0,17,10,25,0,Beverages,23.0,46.0,1380.0,690.0,690.0,0.5,1998-04,0%
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,1998,4,April,1998-04,26,31.23,12,0.0,Gumbהr Gummibהrchen,11,3,100 - 250 g bags,15.615,15,0,0,0,Confections,15.615,31.23,374.76,187.38,187.38,0.5,1998-04,0%
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,1998,4,April,1998-04,33,2.5,30,0.0,Geitost,15,4,500 g,1.25,112,0,20,0,Dairy Products,1.25,2.5,75.0,37.5,37.5,0.5,1998-04,0%
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,1998,4,April,1998-04,65,21.05,21,0.0,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,10.525,76,0,0,0,Condiments,10.525,21.05,442.05,221.025,221.025,0.5,1998-04,0%
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,1998,4,April,1998-04,71,21.5,50,0.0,Flotemysost,15,4,10 - 500 g pkgs.,10.75,26,0,0,0,Dairy Products,10.75,21.5,1075.0,537.5,537.5,0.5,1998-04,0%
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1998,4,April,1998-04,1,18.0,10,0.1,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,18.0,162.0,90.0,72.0,0.4444444444444444,1998-04,5-10%
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1998,4,April,1998-04,13,6.0,20,0.1,Konbu,6,8,2 kg box,3.0,24,0,5,0,Seafood,3.0,6.0,108.0,60.0,48.0,0.4444444444444444,1998-04,5-10%
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1998,4,April,1998-04,18,62.5,8,0.0,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,62.5,500.0,250.0,250.0,0.5,1998-04,0%
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1998,4,April,1998-04,51,53.0,10,0.0,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,26.5,20,0,10,0,Produce,26.5,53.0,530.0,265.0,265.0,0.5,1998-04,0%
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,1998,4,April,1998-04,24,4.5,30,0.25,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,4.5,101.25,67.5,33.75,0.3333333333333333,1998-04,20%+
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,1998,4,April,1998-04,62,49.3,21,0.25,Tarte au sucre,29,3,48 pies,24.65,17,0,0,0,Confections,24.65,49.3,776.4749999999999,517.65,258.82499999999993,0.33333333333333326,1998-04,20%+
